CrimeDateTime,HOMICIDE,AGG. ASSAULT,COMMON ASSAULT,LARCENY,AUTO THEFT,ROBBERY - CARJACKING,BURGLARY,LARCENY FROM AUTO,ROBBERY - COMMERCIAL,SHOOTING,ROBBERY - RESIDENCE,ROBBERY - STREET,ARSON,RAPE
2016-06-25 00:00:00+00:00,1,14,26,34,21,0.0,21,23,1,1,1.0,6.0,1.0,1.0
2016-06-26 00:00:00+00:00,2,14,19,37,8,0.0,22,17,3,1,1.0,7.0,1.0,0.0
2016-06-27 00:00:00+00:00,0,8,29,27,11,1.0,15,13,1,2,1.0,11.0,2.0,1.0
2016-06-28 00:00:00+00:00,3,20,17,32,11,0.0,17,21,2,6,1.0,6.0,2.0,1.0
2016-06-29 00:00:00+00:00,0,8,21,30,18,0.0,25,25,1,1,3.0,8.0,3.0,1.0
2016-06-30 00:00:00+00:00,1,15,20,27,9,1.0,10,17,1,1,2.0,7.0,1.0,0.0
2016-07-01 00:00:00+00:00,1,14,24,36,6,1.0,27,24,1,0,5.0,5.0,0.0,3.0
2016-07-02 00:00:00+00:00,0,10,16,21,11,0.0,11,24,2,3,2.0,7.0,1.0,0.0
2016-07-03 00:00:00+00:00,1,12,19,36,19,0.0,18,14,4,1,0.0,13.0,1.0,0.0
2016-07-04 00:00:00+00:00,0,12,16,19,12,2.0,14,15,2,1,1.0,8.0,0.0,1.0
2016-07-05 00:00:00+00:00,2,24,19,27,9,0.0,17,29,2,2,2.0,14.0,0.0,4.0
2016-07-06 00:00:00+00:00,2,22,15,34,6,0.0,17,18,3,6,2.0,14.0,0.0,0.0
2016-07-07 00:00:00+00:00,0,19,17,29,11,3.0,25,16,2,2,1.0,11.0,2.0,0.0
2016-07-08 00:00:00+00:00,2,9,11,28,11,0.0,28,14,3,0,0.0,13.0,0.0,0.0
2016-07-09 00:00:00+00:00,0,5,12,28,7,2.0,17,13,1,2,1.0,15.0,1.0,0.0
2016-07-10 00:00:00+00:00,3,12,19,26,9,2.0,18,27,1,2,2.0,7.0,0.0,0.0
2016-07-11 00:00:00+00:00,2,23,18,36,14,1.0,25,17,3,6,2.0,14.0,0.0,3.0
2016-07-12 00:00:00+00:00,1,11,20,27,7,1.0,20,18,2,1,0.0,16.0,5.0,1.0
2016-07-13 00:00:00+00:00,1,12,20,34,10,1.0,18,18,1,2,1.0,10.0,2.0,0.0
2016-07-14 00:00:00+00:00,2,17,27,30,12,2.0,21,9,1,2,1.0,9.0,3.0,1.0
2016-07-15 00:00:00+00:00,0,7,12,25,5,2.0,36,28,4,0,0.0,10.0,0.0,1.0
2016-07-16 00:00:00+00:00,2,13,16,36,16,1.0,19,8,3,2,0.0,11.0,0.0,1.0
2016-07-17 00:00:00+00:00,0,19,25,18,14,4.0,15,21,4,2,1.0,10.0,3.0,0.0
2016-07-18 00:00:00+00:00,2,13,24,24,10,0.0,23,9,3,2,3.0,9.0,0.0,0.0
2016-07-19 00:00:00+00:00,3,16,12,23,20,3.0,25,22,3,4,0.0,10.0,0.0,0.0
2016-07-20 00:00:00+00:00,0,26,17,36,11,3.0,25,23,1,4,1.0,15.0,0.0,0.0
2016-07-21 00:00:00+00:00,1,11,17,29,15,1.0,22,22,6,2,0.0,10.0,1.0,2.0
2016-07-22 00:00:00+00:00,0,24,17,23,8,1.0,27,20,0,1,1.0,15.0,0.0,1.0
2016-07-23 00:00:00+00:00,2,11,19,17,19,0.0,17,10,3,1,1.0,8.0,1.0,1.0
2016-07-24 00:00:00+00:00,2,19,13,19,16,1.0,16,13,2,5,4.0,14.0,0.0,0.0
2016-07-25 00:00:00+00:00,2,17,21,32,12,2.0,20,18,3,5,2.0,12.0,2.0,0.0
2016-07-26 00:00:00+00:00,1,17,18,30,18,3.0,22,15,1,0,2.0,11.0,0.0,0.0
2016-07-27 00:00:00+00:00,0,15,14,16,18,2.0,29,23,2,2,3.0,3.0,0.0,4.0
2016-07-28 00:00:00+00:00,3,13,20,26,18,0.0,18,27,1,4,1.0,8.0,1.0,1.0
2016-07-29 00:00:00+00:00,1,6,12,46,15,0.0,24,18,1,0,1.0,6.0,0.0,0.0
2016-07-30 00:00:00+00:00,0,17,22,33,9,2.0,16,8,4,1,2.0,9.0,0.0,1.0
2016-07-31 00:00:00+00:00,0,5,27,36,11,1.0,12,21,0,1,0.0,13.0,0.0,1.0
2016-08-01 00:00:00+00:00,0,17,20,38,13,1.0,19,20,0,3,1.0,14.0,0.0,0.0
2016-08-02 00:00:00+00:00,0,22,12,31,17,2.0,19,27,0,6,1.0,12.0,0.0,2.0
2016-08-03 00:00:00+00:00,1,13,15,40,10,1.0,13,19,3,4,3.0,9.0,2.0,0.0
2016-08-04 00:00:00+00:00,1,13,13,32,10,0.0,11,29,4,2,1.0,10.0,1.0,2.0
2016-08-05 00:00:00+00:00,1,11,25,39,12,0.0,21,16,0,4,2.0,15.0,0.0,1.0
2016-08-06 00:00:00+00:00,0,15,17,31,19,1.0,13,17,3,1,1.0,8.0,1.0,1.0
2016-08-07 00:00:00+00:00,1,15,18,27,11,2.0,17,21,0,1,1.0,21.0,2.0,2.0
2016-08-08 00:00:00+00:00,0,17,22,36,12,1.0,20,15,3,3,5.0,13.0,0.0,1.0
2016-08-09 00:00:00+00:00,0,13,24,28,11,1.0,13,20,0,1,0.0,14.0,1.0,0.0
2016-08-10 00:00:00+00:00,4,17,14,32,19,1.0,24,17,1,1,5.0,11.0,0.0,1.0
2016-08-11 00:00:00+00:00,0,9,25,27,8,1.0,13,13,4,1,6.0,17.0,0.0,1.0
2016-08-12 00:00:00+00:00,1,13,28,35,8,2.0,24,15,2,1,1.0,8.0,0.0,0.0
2016-08-13 00:00:00+00:00,2,22,32,28,10,1.0,23,16,4,3,0.0,18.0,1.0,0.0
2016-08-14 00:00:00+00:00,0,17,21,23,3,1.0,13,17,2,3,0.0,8.0,0.0,1.0
2016-08-15 00:00:00+00:00,0,11,20,23,24,0.0,18,18,5,3,1.0,9.0,1.0,1.0
2016-08-16 00:00:00+00:00,1,16,19,28,12,0.0,20,22,3,1,3.0,10.0,0.0,0.0
2016-08-17 00:00:00+00:00,2,10,23,41,8,1.0,21,13,1,3,0.0,8.0,0.0,1.0
2016-08-18 00:00:00+00:00,0,19,21,36,11,0.0,23,16,1,0,0.0,15.0,0.0,0.0
2016-08-19 00:00:00+00:00,2,15,19,35,10,1.0,23,19,0,1,8.0,10.0,1.0,2.0
2016-08-20 00:00:00+00:00,1,6,29,32,10,2.0,14,18,2,0,1.0,21.0,0.0,2.0
2016-08-21 00:00:00+00:00,0,12,32,20,12,0.0,13,12,2,1,3.0,12.0,1.0,1.0
2016-08-22 00:00:00+00:00,2,16,22,27,11,2.0,28,22,3,5,3.0,10.0,0.0,1.0
2016-08-23 00:00:00+00:00,1,12,19,28,18,0.0,20,24,3,2,0.0,5.0,0.0,1.0
2016-08-24 00:00:00+00:00,2,9,8,29,17,0.0,25,20,0,1,0.0,17.0,2.0,0.0
2016-08-25 00:00:00+00:00,0,12,13,33,17,1.0,15,30,3,1,1.0,7.0,0.0,1.0
2016-08-26 00:00:00+00:00,2,15,22,24,14,0.0,22,28,2,0,7.0,8.0,0.0,1.0
2016-08-27 00:00:00+00:00,3,28,13,22,9,2.0,21,26,2,2,4.0,11.0,1.0,0.0
2016-08-28 00:00:00+00:00,0,25,29,25,8,1.0,16,22,5,0,4.0,16.0,1.0,0.0
2016-08-29 00:00:00+00:00,0,6,26,30,13,1.0,23,19,6,2,0.0,13.0,1.0,2.0
2016-08-30 00:00:00+00:00,0,10,28,30,19,1.0,26,12,1,1,0.0,12.0,0.0,1.0
2016-08-31 00:00:00+00:00,0,29,24,24,12,1.0,14,16,0,4,1.0,12.0,0.0,0.0
2016-09-01 00:00:00+00:00,0,16,26,58,11,1.0,31,11,0,2,3.0,9.0,0.0,2.0
2016-09-02 00:00:00+00:00,2,18,23,30,15,0.0,18,8,1,4,2.0,11.0,1.0,1.0
2016-09-03 00:00:00+00:00,0,21,32,24,15,0.0,17,8,2,3,2.0,4.0,1.0,0.0
2016-09-04 00:00:00+00:00,1,14,23,19,21,1.0,20,16,2,3,2.0,9.0,1.0,2.0
2016-09-05 00:00:00+00:00,1,16,30,20,7,5.0,12,21,0,6,0.0,13.0,0.0,0.0
2016-09-06 00:00:00+00:00,1,17,21,35,16,2.0,14,18,2,0,0.0,16.0,1.0,1.0
2016-09-07 00:00:00+00:00,5,20,20,37,15,3.0,19,21,7,3,1.0,9.0,0.0,0.0
2016-09-08 00:00:00+00:00,3,16,22,35,9,0.0,21,16,0,2,2.0,5.0,0.0,0.0
2016-09-09 00:00:00+00:00,1,14,25,36,11,1.0,24,23,4,0,2.0,9.0,1.0,0.0
2016-09-10 00:00:00+00:00,0,11,26,30,13,0.0,27,22,4,1,2.0,11.0,2.0,0.0
2016-09-11 00:00:00+00:00,0,26,34,41,16,1.0,19,18,3,1,1.0,19.0,0.0,1.0
2016-09-12 00:00:00+00:00,0,17,25,32,17,1.0,34,18,3,2,0.0,10.0,1.0,1.0
2016-09-13 00:00:00+00:00,0,25,25,35,9,1.0,21,21,2,2,0.0,9.0,0.0,0.0
2016-09-14 00:00:00+00:00,1,14,17,40,10,0.0,17,16,1,2,3.0,10.0,1.0,0.0
2016-09-15 00:00:00+00:00,2,10,34,40,11,1.0,24,15,2,0,0.0,15.0,1.0,0.0
2016-09-16 00:00:00+00:00,3,13,28,20,10,0.0,30,26,2,4,1.0,8.0,1.0,0.0
2016-09-17 00:00:00+00:00,0,19,29,29,8,4.0,18,21,1,2,0.0,8.0,2.0,2.0
2016-09-18 00:00:00+00:00,2,16,23,26,20,1.0,18,15,3,3,2.0,15.0,1.0,0.0
2016-09-19 00:00:00+00:00,1,10,11,39,16,1.0,19,18,0,0,0.0,16.0,1.0,3.0
2016-09-20 00:00:00+00:00,0,8,24,34,9,1.0,32,27,5,1,0.0,7.0,0.0,1.0
2016-09-21 00:00:00+00:00,2,11,25,33,11,2.0,21,23,2,0,1.0,8.0,1.0,1.0
2016-09-22 00:00:00+00:00,0,19,32,30,8,2.0,36,25,6,4,0.0,23.0,1.0,0.0
2016-09-23 00:00:00+00:00,1,18,22,26,22,1.0,26,21,2,2,1.0,19.0,1.0,3.0
2016-09-24 00:00:00+00:00,1,35,26,31,15,1.0,22,31,1,11,4.0,10.0,0.0,1.0
2016-09-25 00:00:00+00:00,2,30,21,28,9,1.0,24,26,1,5,1.0,8.0,0.0,1.0
2016-09-26 00:00:00+00:00,0,13,20,24,11,0.0,20,22,4,0,0.0,10.0,1.0,0.0
2016-09-27 00:00:00+00:00,1,18,21,32,13,2.0,26,23,3,3,1.0,10.0,3.0,0.0
2016-09-28 00:00:00+00:00,0,13,15,35,17,0.0,20,27,3,1,1.0,7.0,1.0,0.0
2016-09-29 00:00:00+00:00,0,5,18,28,15,0.0,31,18,5,0,1.0,7.0,3.0,0.0
2016-09-30 00:00:00+00:00,0,17,23,43,12,2.0,21,24,2,2,4.0,19.0,0.0,0.0
2016-10-01 00:00:00+00:00,0,12,19,39,18,0.0,23,21,3,0,1.0,7.0,1.0,3.0
2016-10-02 00:00:00+00:00,2,12,25,33,13,2.0,14,21,2,2,2.0,17.0,1.0,0.0
2016-10-03 00:00:00+00:00,2,13,21,31,20,1.0,12,15,1,2,1.0,12.0,1.0,1.0
2016-10-04 00:00:00+00:00,2,12,21,32,7,2.0,33,11,2,1,0.0,17.0,1.0,0.0
2016-10-05 00:00:00+00:00,0,15,29,38,14,1.0,23,12,2,3,0.0,15.0,1.0,1.0
2016-10-06 00:00:00+00:00,1,7,27,29,6,2.0,19,19,0,3,4.0,6.0,3.0,0.0
2016-10-07 00:00:00+00:00,0,13,33,30,14,1.0,24,22,1,2,3.0,25.0,1.0,2.0
2016-10-08 00:00:00+00:00,0,21,29,20,15,0.0,23,24,3,0,0.0,7.0,1.0,3.0
2016-10-09 00:00:00+00:00,1,15,26,21,18,1.0,16,25,4,5,3.0,9.0,3.0,2.0
2016-10-10 00:00:00+00:00,3,15,17,32,19,1.0,26,21,0,1,2.0,10.0,4.0,1.0
2016-10-11 00:00:00+00:00,2,16,26,32,11,1.0,27,16,3,3,2.0,13.0,0.0,1.0
2016-10-12 00:00:00+00:00,2,14,28,34,11,1.0,27,11,3,1,1.0,11.0,0.0,2.0
2016-10-13 00:00:00+00:00,1,14,19,30,15,2.0,26,24,1,2,1.0,10.0,2.0,1.0
2016-10-14 00:00:00+00:00,0,13,23,34,15,1.0,32,16,4,0,0.0,14.0,1.0,1.0
2016-10-15 00:00:00+00:00,1,28,26,32,21,2.0,17,14,1,3,6.0,10.0,1.0,1.0
2016-10-16 00:00:00+00:00,2,8,24,29,14,4.0,19,27,3,2,1.0,10.0,0.0,0.0
2016-10-17 00:00:00+00:00,0,21,19,33,22,2.0,32,24,1,3,1.0,25.0,0.0,0.0
2016-10-18 00:00:00+00:00,1,14,28,37,12,0.0,14,25,3,3,4.0,7.0,1.0,1.0
2016-10-19 00:00:00+00:00,1,8,24,37,22,0.0,25,51,4,0,0.0,17.0,0.0,0.0
2016-10-20 00:00:00+00:00,0,16,23,43,15,1.0,31,20,2,2,0.0,21.0,1.0,2.0
2016-10-21 00:00:00+00:00,1,16,21,35,17,0.0,23,24,4,2,2.0,12.0,2.0,1.0
2016-10-22 00:00:00+00:00,1,13,21,23,16,1.0,21,19,1,0,1.0,12.0,0.0,1.0
2016-10-23 00:00:00+00:00,0,15,27,25,18,3.0,13,31,1,1,0.0,16.0,1.0,0.0
2016-10-24 00:00:00+00:00,3,14,29,28,19,0.0,29,19,2,2,1.0,14.0,0.0,1.0
2016-10-25 00:00:00+00:00,0,16,30,33,16,0.0,34,31,5,1,1.0,12.0,0.0,0.0
2016-10-26 00:00:00+00:00,1,16,17,29,14,3.0,20,27,2,2,1.0,10.0,0.0,1.0
2016-10-27 00:00:00+00:00,0,12,22,29,14,1.0,29,29,1,1,2.0,10.0,1.0,1.0
2016-10-28 00:00:00+00:00,1,17,21,30,24,0.0,24,26,4,1,3.0,12.0,1.0,1.0
2016-10-29 00:00:00+00:00,1,17,22,25,11,0.0,18,21,2,1,3.0,13.0,1.0,3.0
2016-10-30 00:00:00+00:00,1,15,23,34,23,4.0,21,26,3,2,3.0,15.0,0.0,1.0
2016-10-31 00:00:00+00:00,0,12,25,38,16,8.0,25,32,5,0,6.0,27.0,0.0,2.0
2016-11-01 00:00:00+00:00,0,16,36,32,21,0.0,25,28,1,4,2.0,14.0,3.0,4.0
2016-11-02 00:00:00+00:00,0,14,18,35,15,3.0,28,17,2,1,1.0,22.0,0.0,0.0
2016-11-03 00:00:00+00:00,0,14,29,30,18,1.0,15,25,3,1,2.0,13.0,0.0,1.0
2016-11-04 00:00:00+00:00,1,16,27,43,13,0.0,34,13,6,0,4.0,11.0,1.0,1.0
2016-11-05 00:00:00+00:00,1,15,30,21,11,3.0,19,19,2,3,0.0,21.0,1.0,0.0
2016-11-06 00:00:00+00:00,0,7,24,37,11,4.0,23,22,1,2,2.0,20.0,0.0,1.0
2016-11-07 00:00:00+00:00,1,7,19,32,12,1.0,15,25,3,2,2.0,21.0,0.0,0.0
2016-11-08 00:00:00+00:00,1,20,13,32,11,0.0,24,14,2,3,1.0,5.0,1.0,0.0
2016-11-09 00:00:00+00:00,2,11,18,28,15,0.0,29,14,4,2,2.0,9.0,2.0,0.0
2016-11-10 00:00:00+00:00,0,6,13,32,16,2.0,33,20,1,0,2.0,14.0,1.0,0.0
2016-11-11 00:00:00+00:00,2,25,26,35,10,3.0,22,16,1,2,2.0,10.0,0.0,0.0
2016-11-12 00:00:00+00:00,0,10,26,22,7,2.0,18,25,5,0,0.0,14.0,0.0,0.0
2016-11-13 00:00:00+00:00,0,13,20,17,13,2.0,15,31,0,3,0.0,6.0,0.0,0.0
2016-11-14 00:00:00+00:00,0,13,18,30,16,0.0,19,22,4,0,0.0,7.0,0.0,2.0
2016-11-15 00:00:00+00:00,3,17,14,33,14,2.0,19,29,1,3,1.0,13.0,0.0,1.0
2016-11-16 00:00:00+00:00,0,22,26,29,18,3.0,20,17,7,0,1.0,17.0,0.0,0.0
2016-11-17 00:00:00+00:00,2,21,36,26,13,4.0,37,18,4,0,4.0,10.0,0.0,1.0
2016-11-18 00:00:00+00:00,1,12,29,31,14,4.0,37,24,3,0,0.0,7.0,2.0,1.0
2016-11-19 00:00:00+00:00,3,14,26,19,17,3.0,14,12,6,2,0.0,12.0,1.0,0.0
2016-11-20 00:00:00+00:00,2,14,17,18,15,0.0,11,18,2,1,1.0,12.0,1.0,2.0
2016-11-21 00:00:00+00:00,1,12,17,30,15,7.0,17,23,4,2,0.0,6.0,3.0,0.0
2016-11-22 00:00:00+00:00,1,13,29,30,11,3.0,20,30,3,1,0.0,16.0,2.0,1.0
2016-11-23 00:00:00+00:00,3,8,18,27,8,2.0,32,32,4,1,0.0,12.0,0.0,0.0
2016-11-24 00:00:00+00:00,0,17,23,19,8,1.0,14,15,2,0,0.0,12.0,0.0,1.0
2016-11-25 00:00:00+00:00,1,17,21,20,11,1.0,21,15,3,4,2.0,15.0,1.0,1.0
2016-11-26 00:00:00+00:00,0,14,17,23,12,3.0,18,16,1,2,3.0,7.0,1.0,0.0
2016-11-27 00:00:00+00:00,0,13,14,24,16,0.0,24,16,1,2,1.0,17.0,1.0,1.0
2016-11-28 00:00:00+00:00,0,16,19,40,13,3.0,27,37,8,0,2.0,16.0,4.0,2.0
2016-11-29 00:00:00+00:00,1,17,19,39,18,1.0,19,27,4,0,2.0,20.0,0.0,0.0
2016-11-30 00:00:00+00:00,4,12,18,28,13,2.0,24,17,5,5,0.0,12.0,0.0,1.0
2016-12-01 00:00:00+00:00,0,16,34,45,11,1.0,27,16,1,1,3.0,15.0,0.0,0.0
2016-12-02 00:00:00+00:00,2,14,26,27,12,2.0,17,23,6,1,1.0,21.0,1.0,0.0
2016-12-03 00:00:00+00:00,0,14,20,32,13,0.0,20,15,5,4,1.0,7.0,0.0,2.0
2016-12-04 00:00:00+00:00,3,10,27,28,4,0.0,17,14,5,0,5.0,17.0,0.0,0.0
2016-12-05 00:00:00+00:00,1,17,26,32,14,0.0,25,19,0,2,2.0,9.0,0.0,3.0
2016-12-06 00:00:00+00:00,0,6,35,28,6,0.0,20,16,4,1,1.0,5.0,0.0,1.0
2016-12-07 00:00:00+00:00,0,11,14,32,11,0.0,25,26,3,1,0.0,15.0,1.0,1.0
2016-12-08 00:00:00+00:00,0,30,13,36,11,4.0,32,18,2,0,1.0,8.0,1.0,0.0
2016-12-09 00:00:00+00:00,1,8,22,26,9,0.0,23,16,3,0,4.0,1.0,1.0,0.0
2016-12-10 00:00:00+00:00,2,6,22,26,12,0.0,20,13,4,0,1.0,13.0,2.0,2.0
2016-12-11 00:00:00+00:00,0,27,21,29,5,0.0,17,16,3,8,4.0,6.0,0.0,0.0
2016-12-12 00:00:00+00:00,0,7,14,27,11,0.0,25,14,8,0,4.0,11.0,1.0,0.0
2016-12-13 00:00:00+00:00,2,20,22,39,20,0.0,20,22,2,2,0.0,19.0,0.0,1.0
2016-12-14 00:00:00+00:00,1,12,23,39,12,1.0,21,13,1,0,0.0,8.0,0.0,0.0
2016-12-15 00:00:00+00:00,2,11,19,40,7,0.0,20,12,1,4,1.0,8.0,0.0,0.0
2016-12-16 00:00:00+00:00,2,6,21,29,14,0.0,17,17,2,1,0.0,9.0,0.0,0.0
2016-12-17 00:00:00+00:00,0,9,22,15,8,0.0,22,8,0,0,1.0,5.0,0.0,0.0
2016-12-18 00:00:00+00:00,0,20,20,22,13,2.0,24,15,1,4,0.0,8.0,0.0,1.0
2016-12-19 00:00:00+00:00,3,19,12,30,11,2.0,26,12,6,1,2.0,14.0,2.0,0.0
2016-12-20 00:00:00+00:00,2,21,23,30,25,1.0,31,23,1,9,0.0,12.0,1.0,0.0
2016-12-21 00:00:00+00:00,0,9,24,33,14,1.0,18,26,3,0,6.0,8.0,0.0,0.0
2016-12-22 00:00:00+00:00,2,13,26,29,19,0.0,29,19,4,0,2.0,11.0,0.0,3.0
2016-12-23 00:00:00+00:00,1,13,22,33,10,3.0,31,20,5,2,6.0,12.0,0.0,0.0
2016-12-24 00:00:00+00:00,0,19,20,20,12,2.0,15,20,3,1,0.0,6.0,2.0,1.0
2016-12-25 00:00:00+00:00,2,10,23,16,9,1.0,15,21,2,2,9.0,6.0,1.0,0.0
2016-12-26 00:00:00+00:00,0,10,22,17,15,1.0,21,9,5,0,4.0,10.0,1.0,0.0
2016-12-27 00:00:00+00:00,0,18,28,28,16,0.0,13,23,5,3,0.0,8.0,0.0,2.0
2016-12-28 00:00:00+00:00,1,19,26,33,17,1.0,23,17,2,4,2.0,14.0,0.0,2.0
2016-12-29 00:00:00+00:00,0,3,27,25,20,0.0,23,13,4,1,1.0,8.0,1.0,1.0
2016-12-30 00:00:00+00:00,0,8,21,19,19,0.0,23,9,1,0,1.0,10.0,1.0,0.0
2016-12-31 00:00:00+00:00,1,17,16,26,7,2.0,17,12,7,2,2.0,16.0,0.0,0.0
2017-01-01 00:00:00+00:00,2,26,29,31,11,3.0,19,12,0,2,0.0,14.0,0.0,8.0
2017-01-02 00:00:00+00:00,0,12,20,27,19,1.0,24,20,4,1,3.0,13.0,0.0,1.0
2017-01-03 00:00:00+00:00,1,12,13,29,13,0.0,27,20,1,2,0.0,9.0,2.0,1.0
2017-01-04 00:00:00+00:00,2,16,24,34,19,2.0,27,13,5,0,1.0,5.0,1.0,0.0
2017-01-05 00:00:00+00:00,0,9,32,28,14,2.0,27,18,3,1,1.0,11.0,0.0,1.0
2017-01-06 00:00:00+00:00,0,10,23,26,20,4.0,31,13,0,1,0.0,4.0,2.0,0.0
2017-01-07 00:00:00+00:00,1,13,16,32,13,1.0,11,14,4,0,1.0,9.0,2.0,1.0
2017-01-08 00:00:00+00:00,0,15,14,16,9,2.0,15,10,4,6,1.0,6.0,0.0,1.0
2017-01-09 00:00:00+00:00,1,13,16,18,19,3.0,23,14,6,1,1.0,6.0,0.0,1.0
2017-01-10 00:00:00+00:00,2,16,20,28,22,5.0,28,19,7,2,1.0,16.0,1.0,2.0
2017-01-11 00:00:00+00:00,0,13,19,29,31,1.0,30,17,4,0,3.0,13.0,2.0,1.0
2017-01-12 00:00:00+00:00,2,23,27,33,28,0.0,17,26,1,2,1.0,10.0,1.0,1.0
2017-01-13 00:00:00+00:00,1,22,28,24,12,1.0,30,16,2,4,2.0,9.0,0.0,3.0
2017-01-14 00:00:00+00:00,0,10,17,13,19,1.0,16,16,2,1,1.0,14.0,0.0,0.0
2017-01-15 00:00:00+00:00,2,15,22,20,14,2.0,22,9,3,2,1.0,18.0,0.0,0.0
2017-01-16 00:00:00+00:00,0,15,18,25,15,2.0,21,21,7,0,1.0,11.0,1.0,2.0
2017-01-17 00:00:00+00:00,0,23,17,25,16,2.0,26,30,11,2,2.0,16.0,0.0,1.0
2017-01-18 00:00:00+00:00,0,7,13,34,9,0.0,24,26,2,1,1.0,17.0,0.0,0.0
2017-01-19 00:00:00+00:00,2,21,18,32,12,2.0,19,25,2,4,2.0,14.0,0.0,0.0
2017-01-20 00:00:00+00:00,2,22,24,47,21,3.0,26,31,3,4,1.0,19.0,1.0,1.0
2017-01-21 00:00:00+00:00,0,18,24,22,17,4.0,24,17,9,3,1.0,16.0,1.0,1.0
2017-01-22 00:00:00+00:00,2,9,26,18,12,0.0,14,17,2,1,2.0,11.0,0.0,0.0
2017-01-23 00:00:00+00:00,2,18,29,22,12,1.0,23,18,4,3,3.0,18.0,0.0,0.0
2017-01-24 00:00:00+00:00,2,14,14,30,13,1.0,23,26,1,1,1.0,12.0,0.0,0.0
2017-01-25 00:00:00+00:00,2,21,24,30,13,1.0,31,18,6,3,1.0,14.0,2.0,1.0
2017-01-26 00:00:00+00:00,2,17,25,23,15,3.0,36,21,1,1,2.0,12.0,1.0,1.0
2017-01-27 00:00:00+00:00,1,22,20,30,15,6.0,28,23,2,6,1.0,8.0,0.0,0.0
2017-01-28 00:00:00+00:00,2,24,29,25,20,3.0,28,26,1,5,2.0,11.0,0.0,0.0
2017-01-29 00:00:00+00:00,1,21,15,34,16,2.0,17,20,3,5,0.0,16.0,0.0,0.0
2017-01-30 00:00:00+00:00,0,11,20,28,15,4.0,29,17,4,1,1.0,13.0,0.0,1.0
2017-01-31 00:00:00+00:00,0,18,20,30,13,2.0,19,26,3,3,2.0,7.0,1.0,1.0
2017-02-01 00:00:00+00:00,2,15,22,32,12,1.0,21,15,6,1,1.0,10.0,2.0,0.0
2017-02-02 00:00:00+00:00,2,18,22,26,22,1.0,24,20,5,1,1.0,12.0,1.0,3.0
2017-02-03 00:00:00+00:00,2,22,15,36,16,2.0,25,20,4,3,2.0,8.0,0.0,0.0
2017-02-04 00:00:00+00:00,0,23,31,21,13,4.0,16,13,3,1,1.0,12.0,2.0,2.0
2017-02-05 00:00:00+00:00,1,13,24,21,7,0.0,12,22,3,0,0.0,12.0,3.0,0.0
2017-02-06 00:00:00+00:00,1,15,32,22,10,2.0,17,18,2,2,1.0,10.0,1.0,1.0
2017-02-07 00:00:00+00:00,0,10,21,30,12,2.0,22,17,1,1,1.0,7.0,0.0,0.0
2017-02-08 00:00:00+00:00,2,18,16,25,12,0.0,13,14,3,4,4.0,11.0,1.0,1.0
2017-02-09 00:00:00+00:00,1,9,20,31,17,3.0,23,16,4,2,4.0,9.0,0.0,1.0
2017-02-10 00:00:00+00:00,0,14,28,34,14,0.0,19,14,6,1,1.0,16.0,0.0,0.0
2017-02-11 00:00:00+00:00,0,18,21,32,10,1.0,14,18,2,2,2.0,15.0,0.0,2.0
2017-02-12 00:00:00+00:00,1,15,24,18,12,2.0,13,20,1,2,1.0,17.0,0.0,1.0
2017-02-13 00:00:00+00:00,1,13,20,30,8,2.0,20,16,1,2,3.0,11.0,0.0,1.0
2017-02-14 00:00:00+00:00,0,18,24,27,21,3.0,17,12,3,0,1.0,20.0,1.0,1.0
2017-02-15 00:00:00+00:00,0,12,29,26,9,0.0,25,13,4,2,2.0,18.0,1.0,1.0
2017-02-16 00:00:00+00:00,1,13,25,24,10,1.0,25,14,6,0,0.0,11.0,0.0,0.0
2017-02-17 00:00:00+00:00,0,9,25,32,13,1.0,25,21,7,2,2.0,6.0,1.0,0.0
2017-02-18 00:00:00+00:00,1,31,28,30,14,0.0,12,23,1,3,1.0,10.0,0.0,2.0
2017-02-19 00:00:00+00:00,0,9,20,14,12,1.0,19,12,5,2,4.0,11.0,0.0,0.0
2017-02-20 00:00:00+00:00,0,10,27,26,12,0.0,12,12,2,0,1.0,8.0,2.0,0.0
2017-02-21 00:00:00+00:00,1,11,32,32,13,1.0,30,19,4,1,1.0,9.0,0.0,2.0
2017-02-22 00:00:00+00:00,1,13,27,27,10,0.0,28,10,3,3,2.0,4.0,1.0,0.0
2017-02-23 00:00:00+00:00,1,19,34,30,11,0.0,19,16,1,8,1.0,8.0,1.0,0.0
2017-02-24 00:00:00+00:00,0,10,26,31,16,0.0,19,17,3,0,0.0,7.0,0.0,5.0
2017-02-25 00:00:00+00:00,0,19,23,24,12,2.0,23,18,2,1,0.0,6.0,1.0,0.0
2017-02-26 00:00:00+00:00,1,14,28,15,6,5.0,10,14,1,1,3.0,2.0,0.0,0.0
2017-02-27 00:00:00+00:00,2,12,28,22,7,0.0,14,17,0,0,0.0,12.0,2.0,0.0
2017-02-28 00:00:00+00:00,1,9,17,23,2,1.0,21,15,5,0,1.0,7.0,0.0,1.0
2017-03-01 00:00:00+00:00,0,19,21,34,13,3.0,33,11,3,3,0.0,7.0,0.0,1.0
2017-03-02 00:00:00+00:00,0,14,17,26,10,0.0,16,12,0,2,2.0,9.0,0.0,1.0
