id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,revenue-domestic,revenue-worldwide,lost_money,roi-domestic,roi-worldwide,release_month
69,2017-07-21,Dunkirk,150000000.0,190068280.0,499837368.0,tt5013056,Dunkirk,Dunkirk,2017,106.0,"Action,Drama,History",40068280.0,349837368.0,False,26.712186666666664,233.22491200000002,7
70,2011-05-06,Thor,150000000.0,181030624.0,449326618.0,tt0800369,Thor,Thor,2011,115.0,"Action,Adventure,Fantasy",31030624.0,299326618.0,False,20.68708266666667,199.55107866666665,5
74,2011-05-26,Kung Fu Panda 2,150000000.0,165249063.0,664837547.0,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,90.0,"Action,Adventure,Animation",15249063.0,514837547.0,False,10.166042000000001,343.22503133333333,5
75,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",3636354.0,220098020.0,False,2.424236,146.73201333333336,5
78,2018-03-29,Ready Player One,150000000.0,137690172.0,579290136.0,tt1677720,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",-12309828.0,429290136.0,True,-8.206552,286.193424,3
83,2010-07-01,The Last Airbender,150000000.0,131772187.0,319713881.0,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",-18227813.0,169713881.0,True,-12.151875333333333,113.14258733333334,7
87,2012-03-30,Wrath of the Titans,150000000.0,83670083.0,305270083.0,tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99.0,"Action,Adventure,Fantasy",-66329917.0,155270083.0,True,-44.21994466666666,103.51338866666666,3
88,2007-11-16,Beowulf,150000000.0,82280579.0,195080579.0,tt7694546,Beowulf,Beowulf,2018,80.0,"Action,Drama,Fantasy",-67719421.0,45080579.0,True,-45.14628066666667,30.053719333333333,11
89,2012-05-11,Dark Shadows,150000000.0,79727149.0,238202668.0,tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",-70272851.0,88202668.0,True,-46.848567333333335,58.80177866666667,5
90,2013-06-28,White House Down,150000000.0,73103784.0,205440387.0,tt2334879,White House Down,White House Down,2013,131.0,"Action,Drama,Thriller",-76896216.0,55440387.0,True,-51.264144,36.960258,6
91,2010-02-12,The Wolfman,150000000.0,62189884.0,142634358.0,tt0780653,The Wolfman,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",-87810116.0,-7365642.0,True,-58.54007733333333,-4.910428,2
92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,tt2034800,The Great Wall,The Great Wall,2016,103.0,"Action,Adventure,Fantasy",-104842895.0,184486852.0,True,-69.89526333333333,122.99123466666666,2
92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,tt7535780,The Great Wall,The Great Wall,2017,72.0,Documentary,-104842895.0,184486852.0,True,-69.89526333333333,122.99123466666666,2
93,2015-10-09,Pan,150000000.0,35088320.0,151525973.0,tt3332064,Pan,Pan,2015,111.0,"Adventure,Comedy,Family",-114911680.0,1525973.0,True,-76.60778666666667,1.0173153333333333,10
94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family",-128607242.0,-110450242.0,True,-85.73816133333332,-73.63349466666666,3
97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"Adventure,Animation,Comedy",71391482.0,601921271.0,False,49.235504827586205,415.1181179310345,6
99,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",32002924.0,469586270.0,False,22.070982068965517,323.8526,6
100,1999-06-16,Tarzan,145000000.0,171091819.0,448191819.0,tt1705952,Tarzan,Tarzan,2013,94.0,"Adventure,Animation,Drama",26091819.0,303191819.0,False,17.994357931034482,209.09780620689654,6
1,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",-33493570.0,124806430.0,True,-23.09901379310345,86.0734,3
2,2012-11-21,Rise of the Guardians,145000000.0,103412758.0,306900902.0,tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",-41587242.0,161900902.0,True,-28.680856551724137,111.65579448275862,11
3,2005-04-08,Sahara,145000000.0,68671925.0,121671925.0,tt4466894,Sahara,Sahara,2017,86.0,"Adventure,Animation,Comedy",-76328075.0,-23328075.0,True,-52.640051724137926,-16.088327586206898,4
3,2005-04-08,Sahara,145000000.0,68671925.0,121671925.0,tt5246762,Sahara,Sahara,2015,,Drama,-76328075.0,-23328075.0,True,-52.640051724137926,-16.088327586206898,4
4,2016-07-15,Ghostbusters,144000000.0,128350574.0,229008658.0,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"Action,Comedy,Fantasy",-15649426.0,85008658.0,True,-10.867656944444445,59.033790277777776,7
36,1984-06-08,Ghostbusters,30000000.0,242212467.0,295212467.0,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"Action,Comedy,Fantasy",212212467.0,265212467.0,False,707.37489,884.0415566666668,6
10,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",36654505.0,230569776.0,False,26.181789285714284,164.69269714285716,7
11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",3528619.0,377599142.0,False,2.520442142857143,269.71367285714285,1
13,2013-03-27,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705.0,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",-17476940.0,235740705.0,True,-12.483528571428572,168.38621785714284,3
16,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",-74985487.0,128314513.0,True,-53.56106214285714,91.65322357142857,12
17,2016-07-01,The BFG,140000000.0,55483770.0,199646680.0,tt3691740,The BFG,The BFG,2016,117.0,"Adventure,Family,Fantasy",-84516230.0,59646680.0,True,-60.36873571428571,42.60477142857143,7
18,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138836756.0,tt2404233,Gods of Egypt,Gods of Egypt,2016,127.0,"Action,Adventure,Fantasy",-108846536.0,-1163244.0,True,-77.74752571428571,-0.8308885714285714,2
21,2005-07-29,Stealth,138000000.0,32116746.0,76416746.0,tt2352432,Stealth,Stealth,2012,51.0,"Action,Comedy",-105883254.0,-61583254.0,True,-76.72699565217391,-44.62554637681159,7
26,2013-03-22,The Croods,135000000.0,187168425.0,573068425.0,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",52168425.0,438068425.0,False,38.643277777777776,324.4951296296296,3
27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,tt1663202,The Revenant,The Revenant,2015,156.0,"Action,Adventure,Biography",48637894.0,397938302.0,False,36.02806962962963,294.7691125925926,12
27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,tt3300078,The Revenant,The Revenant,2012,80.0,Horror,48637894.0,397938302.0,False,36.02806962962963,294.7691125925926,12
29,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy",-11522393.0,110724600.0,True,-8.535105925925926,82.01822222222222,3
31,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy",-51971870.0,151896578.0,True,-38.497681481481486,112.51598370370371,7
32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"Action,Adventure,Comedy",-52948399.0,110328374.0,True,-39.2210362962963,81.72472148148148,6
33,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0,tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",-70993534.0,22956466.0,True,-52.58780296296296,17.00478962962963,11
35,2018-11-02,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",-78041149.0,37393899.0,True,-58.72170729872084,28.1368690744921,11
36,2005-06-29,War of the Worlds,132000000.0,234280354.0,606836535.0,tt3327426,War of the Worlds,War of the Worlds,2013,50.0,Sci-Fi,102280354.0,474836535.0,False,77.48511666666667,359.7246477272727,6
36,2005-06-29,War of the Worlds,132000000.0,234280354.0,606836535.0,tt3825220,War of the Worlds,War of the Worlds,2014,7.0,Thriller,102280354.0,474836535.0,False,77.48511666666667,359.7246477272727,6
37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,92.0,"Adventure,Animation,Comedy",-48649089.0,234942531.0,True,-36.85537045454546,177.9867659090909,11
38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",294668047.0,734868047.0,False,226.66772846153847,565.2831130769231,11
41,2018-07-06,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",86648740.0,493144660.0,False,66.65287692307692,379.3420461538461,7
43,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0,tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy",50202163.0,388858449.0,False,38.61704846153846,299.1218838461538,7
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2089701,Home,Home,2011,7.0,"Documentary,Drama,Family",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2393825,Home,Home,2013,112.0,Drama,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2597242,At the Devil's Door,Home,2014,91.0,Horror,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2650038,Home,Home,2012,3.0,"Biography,Documentary",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2821866,Home,Home,2013,92.0,Drama,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt4047846,Home,Home,2016,103.0,Drama,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt4094360,Home,Home,2014,47.0,Documentary,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt4352542,Home,Home,2014,72.0,"Biography,Documentary",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt5121236,Home,Home,2015,15.0,Documentary,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt5327560,Home,Home,2014,5.0,"Documentary,Family",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt5884960,Home,Home,2015,58.0,Documentary,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt7143650,Home,Home,2017,35.0,"Documentary,Family",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt7281238,Home,Home,2016,35.0,"Animation,Documentary",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt8883462,Home,Home,2017,,"Drama,Family",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt9281490,Home,Home,2018,50.0,Documentary,47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt9701552,Home,Home,2012,,"Action,History,War",47397510.0,255997896.0,False,36.45962307692307,196.92145846153846,3
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2089701,Home,Home,2011,7.0,"Documentary,Drama,Family",-12000000.0,-12000000.0,True,-100.0,-100.0,6
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",-12000000.0,-12000000.0,True,-100.0,-100.0,6
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2393825,Home,Home,2013,112.0,Drama,-12000000.0,-12000000.0,True,-100.0,-100.0,6
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",-12000000.0,-12000000.0,True,-100.0,-100.0,6
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2597242,At the Devil's Door,Home,2014,91.0,Horror,-12000000.0,-12000000.0,True,-100.0,-100.0,6
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2650038,Home,Home,2012,3.0,"Biography,Documentary",-12000000.0,-12000000.0,True,-100.0,-100.0,6
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2821866,Home,Home,2013,92.0,Drama,-12000000.0,-12000000.0,True,-100.0,-100.0,6
